VAR1,VAR2,VAR3,VAR4,TRAITEMENT,CIBLE
0.480258,C,0.068864,0.420063,T0,0
0.084052,B,0.468038,0.042759,T0,0
0.296158,C,0.043783,0.150962,T0,0
0.994313,A,0.148980,0.440282,T0,0
0.169464,C,0.855174,0.757758,T0,0
0.417240,A,0.837223,0.125469,T0,0
0.410452,B,,0.412403,T0,0
0.046526,A,0.194516,0.742842,T0,1
0.397314,A,0.015051,0.516953,T0,1
0.336451,B,,0.701560,T0,0
0.016364,A,0.651044,0.741703,T0,1
0.435741,A,0.410038,0.912627,T0,1
0.593636,A,,0.285817,T0,0
0.611299,C,0.793418,0.146804,T0,0
0.974891,B,0.082422,0.466419,T0,0
0.336657,A,0.850470,0.353339,T0,0
0.796240,C,0.695577,0.293029,T0,0
0.920707,A,,0.089010,T0,0
0.875919,B,0.638064,0.103465,T0,0
0.439321,C,0.330774,0.774575,T0,0
0.647381,B,0.498789,0.341906,T0,0
0.506832,B,0.463275,0.636238,T0,0
0.212613,C,0.363335,0.379388,T0,0
0.150982,C,0.724005,0.196842,T0,0
0.912223,C,0.819433,0.599247,T0,0
0.537825,A,0.658967,0.507521,T0,0
0.063591,B,0.694827,0.407523,T0,0
0.923201,B,0.300063,0.887947,T0,0
0.754731,A,0.897443,0.919647,T0,0
0.577764,C,0.264777,0.473888,T0,0
0.255779,A,0.247049,0.441060,T0,1
0.661497,A,0.380291,0.875751,T0,0
0.363643,C,,0.300733,T0,0
0.121493,C,0.205594,0.854007,T0,0
0.157710,B,0.695188,0.030098,T0,0
0.021668,B,0.252249,0.182005,T0,0
0.521544,A,0.311556,0.965839,T0,0
0.089082,C,0.439381,0.222849,T0,0
0.729241,A,0.857273,0.078895,T0,0
0.670022,B,0.101340,0.962242,T0,0
0.941330,C,0.431766,0.518399,T0,0
0.587922,C,0.338336,0.254037,T0,0
0.549523,C,0.738932,0.403856,T0,0
0.837185,B,0.630707,0.056989,T0,0
0.873980,B,0.787033,0.313188,T0,0
0.519362,C,0.781166,0.098116,T0,0
0.557729,B,0.350166,0.363586,T0,0
0.649084,A,0.807516,0.871781,T0,0
0.237813,C,0.780106,0.431509,T0,0
0.624894,B,0.262230,0.622832,T0,0
0.916193,C,0.325659,0.300895,T0,0
0.565984,C,0.155674,0.932603,T0,0
0.542421,A,0.743089,0.279552,T0,0
0.888902,C,0.402707,0.383045,T0,0
0.831816,C,0.413249,0.762244,T0,0
0.764502,C,0.437746,0.112835,T0,0
0.306335,A,0.099023,0.043636,T0,1
0.744762,B,0.049007,0.291646,T0,0
0.598752,B,0.236417,0.251700,T0,0
0.908321,B,0.638635,0.401871,T0,0
0.314373,C,0.512938,0.845680,T0,0
0.803629,A,0.402515,0.463502,T0,0
0.428046,C,0.766746,0.204655,T0,0
0.460010,B,0.937177,0.334038,T0,0
0.889174,A,0.521280,0.728750,T0,0
0.563934,B,0.436625,0.448703,T0,0
0.682103,A,0.444910,0.595100,T0,0
0.275243,C,0.349165,0.499340,T0,0
0.039197,B,0.049536,0.538515,T0,0
0.638151,C,0.735301,0.052125,T0,0
0.731652,B,0.557055,0.049121,T0,0
0.398114,C,0.508208,0.263170,T0,0
0.484350,B,0.977985,0.904588,T0,0
0.511386,B,0.453541,0.844901,T0,0
0.045753,A,0.696859,0.510931,T0,1
0.868229,B,0.839499,0.819004,T0,0
0.757734,C,,0.484972,T0,0
0.833678,B,0.561583,0.399285,T0,0
0.449012,A,0.848079,0.543458,T0,0
0.821565,C,0.858611,0.739005,T0,0
0.701279,A,0.872713,0.270338,T0,0
0.194578,B,,0.357234,T0,0
0.012349,B,0.844462,0.372562,T0,0
0.912866,B,,0.274519,T0,0
0.021526,B,0.803770,0.802098,T0,0
0.262830,A,0.741256,0.228875,T0,1
0.563255,B,0.067396,0.632085,T0,0
0.144387,C,,0.347434,T0,0
0.160894,C,0.153498,0.339588,T0,0
0.565592,C,0.819662,0.157188,T0,0
0.560887,B,0.725752,0.485280,T0,0
0.087922,A,0.431294,0.798264,T0,1
0.488191,A,0.719088,0.166914,T0,1
0.308489,A,0.146748,0.490681,T0,1
0.764326,A,0.293970,0.150421,T0,0
0.904060,A,0.147788,0.565879,T0,0
0.550334,A,,0.744574,T0,0
0.016751,C,0.531796,0.767260,T0,0
0.695678,A,0.541944,0.067754,T0,0
0.834647,B,0.985096,0.126571,T0,0
0.600690,C,0.890287,0.720928,T0,0
0.647988,A,0.992642,0.546851,T0,0
0.631790,B,0.057094,0.174064,T0,0
0.365555,B,0.997887,0.416682,T0,0
0.286424,A,0.221830,0.840925,T0,1
0.760648,C,0.958603,0.860692,T0,0
0.844894,A,0.042472,0.621698,T0,0
0.683905,C,0.497711,0.259876,T0,0
0.482711,C,0.172935,0.277232,T0,0
0.066511,A,0.304255,0.378248,T0,1
0.498776,C,0.821069,0.642550,T0,0
0.157839,B,0.829100,0.115404,T0,0
0.466787,B,0.625060,0.536663,T0,0
0.052581,B,0.742472,0.348996,T0,0
0.957114,C,0.601443,0.265174,T0,0
0.116982,B,0.856878,0.749280,T0,0
0.927888,B,0.624388,0.895340,T0,0
0.311217,B,0.714102,0.449368,T0,0
0.424057,C,0.029457,0.005749,T0,0
0.848678,C,0.686554,0.715761,T0,0
0.951368,A,0.288852,0.811070,T0,0
0.699895,A,0.760665,0.799020,T0,0
0.158079,B,0.552439,0.602374,T0,0
0.011837,C,0.903201,0.543325,T0,0
0.710860,A,0.169365,0.572947,T0,0
0.113027,A,,0.856571,T0,1
0.473878,A,0.810716,0.746068,T0,0
0.073089,A,,0.594671,T0,0
0.214272,B,0.470302,0.635050,T0,0
0.363585,C,0.789602,0.976507,T0,0
0.980168,C,0.263840,0.617162,T0,0
0.533198,B,0.503455,0.312813,T0,0
0.273106,C,0.683934,0.513458,T0,0
0.293996,C,0.024154,0.743489,T0,0
0.569375,B,0.712362,0.663408,T0,0
0.503931,C,0.975808,0.261863,T0,0
0.202076,B,0.416754,0.629051,T0,0
0.531899,A,0.041056,0.147751,T0,0
0.072637,B,0.054444,0.393774,T0,0
0.411672,C,,0.621589,T0,0
0.946158,B,0.782373,0.307538,T0,0
0.564225,C,0.149722,0.432743,T0,0
0.737985,B,,0.573512,T0,0
0.798200,C,0.716512,0.507447,T0,0
0.935153,C,0.052544,0.629185,T0,0
0.237963,B,0.957214,0.044198,T0,0
0.133297,C,,0.823746,T0,0
0.604572,C,0.493541,0.811981,T0,0
0.684418,B,0.705184,0.753242,T0,0
0.150142,C,0.252536,0.605265,T0,0
0.603272,A,,0.416267,T0,0
0.472286,C,0.242277,0.079337,T0,0
0.217442,B,0.062304,0.352804,T0,0
0.461452,A,0.806664,0.017110,T0,0
0.584200,A,0.727157,0.739217,T0,0
0.402229,B,0.839027,0.810882,T0,0
0.652083,C,0.051012,0.998359,T0,0
0.375140,A,0.048297,0.342647,T0,1
0.906247,C,0.257821,0.360822,T0,0
0.674539,B,,0.710555,T0,0
0.135737,B,0.891237,0.127971,T0,0
0.095400,A,0.835649,0.246238,T0,0
0.397468,C,0.759405,0.319325,T0,0
0.041293,C,0.618156,0.543060,T0,0
0.489827,C,0.858647,0.397625,T0,0
0.978243,C,0.937347,0.880438,T0,0
0.349237,B,0.686886,0.151813,T0,0
0.841166,A,,0.844506,T0,0
0.992710,A,0.534005,0.690751,T0,0
0.141110,B,0.120852,0.340391,T0,0
0.830900,A,0.200057,0.487924,T0,0
0.494427,C,0.594615,0.606556,T0,0
0.239609,A,,0.529273,T0,0
0.855022,B,,0.862526,T0,0
0.954767,A,0.505289,0.391941,T0,0
0.579522,B,0.304627,0.003700,T0,0
0.769054,A,0.322793,0.110358,T0,0
0.308447,C,,0.031188,T0,0
0.281093,A,,0.252205,T0,1
0.144936,B,0.686508,0.749435,T0,0
0.939899,C,0.173135,0.369489,T0,0
0.924713,A,0.492086,0.143711,T0,0
0.897284,C,0.183483,0.627124,T0,0
0.426933,B,0.281152,0.164210,T0,0
0.700462,C,0.638820,0.352637,T0,0
0.539638,B,,0.735648,T0,0
0.840175,A,0.488987,0.669655,T0,0
0.209949,C,0.971932,0.017968,T0,0
0.500180,B,0.693173,0.236827,T0,0
0.206907,C,0.009520,0.333669,T0,0
0.873967,C,0.651377,0.988913,T0,0
0.432555,A,0.320587,0.718161,T0,1
0.530374,A,0.091087,0.222163,T0,0
0.242223,C,0.702041,0.559876,T0,0
0.270699,B,0.507503,0.677710,T0,0
0.275507,C,0.013803,0.361015,T0,0
0.575262,B,,0.283231,T0,0
0.918967,C,0.648125,0.842686,T0,0
0.214412,C,0.423058,0.166587,T0,0
0.802231,B,0.906731,0.705460,T0,0
0.731773,A,0.675387,0.988743,T0,0
0.298890,A,0.085429,0.084489,T0,1
0.272077,A,0.266598,0.211491,T0,1
0.024507,B,0.438774,0.752714,T0,0
0.823544,B,,0.690147,T0,0
0.147406,B,0.009450,0.811633,T0,0
0.006017,A,0.683932,0.884536,T0,1
0.418959,B,0.685306,0.590674,T0,0
0.024208,C,0.675128,0.421642,T0,0
0.117157,B,0.907597,0.112326,T0,0
0.759904,B,0.571170,0.243782,T0,0
0.706936,A,0.092876,0.730638,T0,0
0.144852,A,0.119182,0.338023,T0,1
0.980907,A,0.907888,0.071053,T0,0
0.331533,A,0.503894,0.050111,T0,1
0.908059,B,0.730644,0.700896,T0,0
0.097885,B,0.873157,0.741691,T0,0
0.286103,B,0.163166,0.293639,T0,0
0.373301,B,0.595914,0.996270,T0,0
0.776330,B,0.615006,0.413733,T0,0
0.562952,A,,0.375693,T0,0
0.771191,C,0.621615,0.278347,T0,0
0.384187,A,,0.487334,T0,1
0.705593,C,0.373164,0.648486,T0,0
0.635733,A,0.413162,0.619175,T0,0
0.633117,A,0.180008,0.909312,T0,0
0.744451,A,0.697853,0.967744,T0,0
0.442885,B,,0.337616,T0,0
0.310972,C,0.259653,0.178037,T0,0
0.580753,B,0.084108,0.954269,T0,0
0.960337,B,0.445795,0.132378,T0,0
0.278461,C,0.466621,0.381543,T0,0
0.937038,C,0.334838,0.807171,T0,0
0.861550,B,,0.779305,T0,0
0.912787,C,,0.641090,T0,0
0.827339,A,0.040110,0.173360,T0,0
0.060338,C,0.046540,0.337307,T0,0
0.795036,A,0.644954,0.754603,T0,0
0.736457,C,0.846509,0.840407,T0,0
0.705758,B,0.994335,0.536783,T0,0
0.345700,C,0.200645,0.208435,T0,0
0.585440,B,0.371953,0.239262,T0,0
0.769879,A,0.828105,0.286794,T0,0
0.105065,A,0.014006,0.140152,T0,1
0.294149,B,0.759741,0.953687,T0,0
0.493812,A,0.529548,0.882245,T0,1
0.701826,A,,0.152684,T0,0
0.628981,C,,0.996109,T0,0
0.509329,A,0.533688,0.306553,T0,0
0.738942,B,0.541506,0.139127,T0,0
0.279411,B,,0.027806,T0,0
0.871154,C,0.547867,0.894031,T0,0
0.943405,C,0.061536,0.328761,T0,0
0.175860,A,,0.409029,T0,1
0.905364,A,0.104831,0.809744,T0,0
0.957498,B,0.400742,0.768679,T0,0
0.878239,B,0.268713,0.962458,T0,0
0.012121,C,0.601285,0.667960,T0,0
0.823479,B,0.980180,0.590632,T0,0
0.142045,A,0.180783,0.185140,T0,1
0.510722,C,0.168000,0.867741,T0,0
0.139225,A,0.429395,0.111248,T0,1
0.657169,C,0.605990,0.119006,T0,0
0.048865,A,0.192645,0.756839,T0,1
0.162195,C,0.100421,0.220302,T0,0
0.144780,B,0.167930,0.416809,T0,0
0.886591,A,0.401200,0.846415,T0,0
0.602245,A,0.280582,0.454246,T0,0
0.641302,C,0.837766,0.965506,T0,0
0.983929,B,,0.020446,T0,0
0.512883,C,0.039580,0.852151,T0,0
0.421568,B,0.908875,0.355425,T0,0
0.777010,A,0.069468,0.626983,T0,0
0.707810,A,0.008997,0.935430,T0,0
0.486415,B,,0.645544,T0,0
0.027463,A,0.929989,0.586634,T0,0
0.452750,B,0.183424,0.181532,T0,0
0.708496,C,0.018481,0.620060,T0,0
0.454721,B,,0.697765,T0,0
0.091466,C,0.715007,0.078243,T0,0
0.310596,B,0.449113,0.916818,T0,0
0.482586,B,,0.919304,T0,0
0.589736,A,0.382041,0.228839,T0,0
0.201517,A,0.711244,0.450625,T0,1
0.426606,A,0.018499,0.657436,T0,1
0.136882,A,,0.360361,T0,0
0.280091,A,0.682934,0.030262,T0,1
0.058504,B,,0.372251,T0,0
0.773547,A,0.572430,0.206181,T0,0
0.376621,C,0.960842,0.316532,T0,0
0.617258,A,0.595216,0.003943,T0,0
0.219660,B,0.337973,0.301571,T0,0
0.419907,C,0.989166,0.680889,T0,0
0.932424,A,0.034905,0.393224,T0,0
0.119932,C,0.252495,0.757115,T0,0
0.049694,A,0.978195,0.952190,T0,0
0.992340,B,0.082176,0.565148,T0,0
0.633640,B,0.777189,0.006260,T0,0
0.962706,B,0.219784,0.473797,T0,0
0.116151,C,,0.634875,T0,0
0.065229,B,0.077489,0.231667,T0,0
0.178582,A,0.468107,0.419409,T0,1
0.993431,C,0.677229,0.702790,T0,0
0.387236,C,0.960472,0.131344,T0,0
0.730195,A,0.308791,0.965495,T0,0
0.567389,C,0.799698,0.328582,T0,0
0.372160,C,0.676449,0.873355,T0,0
0.793305,C,0.016193,0.558878,T0,0
0.138095,C,0.924083,0.416913,T0,0
0.810592,C,0.298398,0.895591,T0,0
0.222240,B,0.692320,0.334640,T0,0
0.985643,A,0.846803,0.793118,T0,0
0.521230,A,0.413459,0.217609,T0,0
0.251545,A,0.888404,0.412591,T0,0
0.408383,B,0.685453,0.112612,T0,0
0.628129,B,0.018100,0.645543,T0,0
0.973089,B,0.954360,0.602163,T0,0
0.468866,B,0.305859,0.045231,T0,0
0.546455,B,0.256476,0.295088,T0,0
0.816299,B,0.085406,0.963131,T0,0
0.612343,B,0.079093,0.286413,T0,0
0.975024,C,0.462037,0.223109,T0,0
0.820463,A,0.530350,0.017075,T0,0
0.029519,B,0.694607,0.420420,T0,0
0.160052,B,0.258898,0.013341,T0,0
0.031465,B,0.244172,0.356614,T0,0
0.419864,B,,0.821327,T0,0
0.965709,A,,0.330926,T0,0
0.928295,A,0.882928,0.014624,T0,0
0.832881,A,0.381751,0.900353,T0,0
0.846714,C,,0.017763,T0,0
0.884137,A,0.245944,0.517626,T0,0
0.893032,A,0.448728,0.227805,T0,0
0.108779,C,0.269497,0.602486,T0,0
0.447396,B,0.192640,0.874848,T0,0
0.133773,A,0.318958,0.730462,T0,1
0.813848,A,0.740590,0.381459,T0,0
0.032397,A,0.824774,0.366313,T0,0
0.517613,A,,0.810346,T0,0
0.100828,B,0.266511,0.607658,T0,0
0.186255,C,0.173110,0.486273,T0,0
0.496994,B,0.609048,0.585456,T0,0
0.268574,A,,0.170768,T0,1
0.507053,C,0.808466,0.082254,T0,0
0.644964,B,0.158986,0.529429,T0,0
0.065624,B,0.051415,0.609820,T0,0
0.206437,C,0.367718,0.544173,T0,0
0.393327,B,0.653310,0.715648,T0,0
0.015002,B,0.296119,0.597984,T0,0
0.421375,B,0.722164,0.049516,T0,0
0.960830,C,0.090532,0.233256,T0,0
0.813465,A,0.808999,0.745031,T0,0
0.268811,A,0.541495,0.564107,T0,1
0.918503,C,0.197559,0.653723,T0,0
0.869425,A,0.316860,0.633691,T0,0
0.189380,C,0.378749,0.152714,T0,0
0.541436,A,0.859461,0.293497,T0,0
0.022906,A,0.326975,0.015958,T0,1
0.367703,B,0.330180,0.224050,T0,0
0.244435,C,0.143582,0.217002,T0,0
0.427332,A,0.000021,0.044062,T0,1
0.935225,A,0.312449,0.981834,T0,0
0.059514,B,0.286573,0.539734,T0,0
0.692911,A,0.379135,0.998039,T0,0
0.202247,C,0.605205,0.162445,T0,0
0.151397,A,0.175331,0.350058,T0,1
0.700874,B,0.629772,0.517728,T0,0
0.559173,C,0.790299,0.187016,T0,0
0.713524,B,0.272001,0.164516,T0,0
0.720557,A,0.946361,0.365511,T0,0
0.053410,A,0.405565,0.044358,T0,1
0.274092,C,0.196191,0.564917,T0,0
0.206708,A,0.481084,0.063875,T0,1
0.100151,C,0.715081,0.909735,T0,0
0.510773,C,,0.626855,T0,0
0.416620,A,,0.624660,T0,1
0.421968,C,0.029667,0.078586,T0,0
0.324724,C,0.835962,0.727244,T0,0
0.109384,C,0.634174,0.058515,T0,0
0.550831,A,0.501538,0.741965,T0,0
0.497309,A,0.718482,0.757473,T0,1
0.000532,C,0.939423,0.133551,T0,0
0.625713,A,,0.442849,T0,0
0.296647,B,0.011884,0.814517,T0,0
0.954110,C,0.200672,0.653706,T0,0
0.923120,C,0.386381,0.263408,T0,0
0.833377,A,0.700509,0.992702,T0,0
0.129399,A,0.817926,0.554552,T0,0
0.379521,C,0.823093,0.620230,T0,0
0.170229,B,0.557434,0.623585,T0,0
0.785169,C,0.566103,0.753761,T0,0
0.285251,C,0.143182,0.134587,T0,0
0.614336,C,0.558173,0.164690,T0,0
0.892348,C,0.264050,0.357080,T0,0
0.101936,B,0.050140,0.798091,T0,0
0.326876,A,0.816475,0.181704,T0,0
0.211619,A,0.021916,0.344986,T0,1
0.224903,B,0.127730,0.307678,T0,0
0.920085,C,,0.789699,T0,0
0.889439,B,0.070626,0.822805,T0,0
0.230765,A,0.787432,0.199108,T0,1
0.739759,C,0.852907,0.324830,T0,0
0.576622,A,0.811940,0.794468,T0,0
0.970099,C,0.014690,0.783760,T0,0
0.102739,A,0.886441,0.243922,T0,0
0.169910,C,0.173266,0.469777,T0,0
0.073950,C,0.676129,0.266645,T0,0
0.009064,B,0.959710,0.020628,T0,0
0.874387,C,0.776764,0.799404,T0,0
0.421765,A,0.429766,0.528998,T0,1
0.739983,B,0.628944,0.826124,T0,0
0.827812,B,,0.929077,T0,0
0.261406,B,0.945970,0.790205,T0,0
0.482341,A,,0.994766,T0,1
0.102716,C,0.917609,0.190522,T0,0
0.549791,A,0.517214,0.437259,T0,0
0.380457,C,0.523705,0.388808,T0,0
0.074421,B,0.673613,0.169310,T0,0
0.281216,B,0.688063,0.579186,T0,0
0.892864,A,0.693814,0.700161,T0,0
0.254350,A,0.187942,0.828250,T0,1
0.496292,A,0.742299,0.566804,T0,1
0.025538,A,0.804876,0.406243,T0,0
0.619371,B,0.888509,0.546303,T0,0
0.741560,B,0.068741,0.691484,T0,0
0.316828,C,0.796495,0.542249,T0,0
0.024751,A,,0.262750,T0,1
0.670442,B,0.420510,0.360904,T0,0
0.109491,A,0.522304,0.181087,T0,1
0.566228,B,0.799723,0.306297,T0,0
0.669273,A,0.985682,0.061435,T0,0
0.335253,A,0.007625,0.428892,T0,1
0.988648,C,0.854673,0.649547,T0,0
0.471030,A,0.888359,0.597101,T0,0
0.605120,A,0.996203,0.933830,T0,0
0.529035,C,0.535599,0.266822,T0,0
0.327921,C,0.121211,0.749765,T0,0
0.623687,B,,0.324504,T0,0
0.318609,C,0.254950,0.340192,T0,0
0.887285,A,0.395191,0.231775,T0,0
0.480526,A,0.680073,0.906665,T0,1
0.003521,C,0.382260,0.916373,T0,0
0.886057,C,0.142740,0.487748,T0,0
0.887628,C,0.729917,0.857130,T0,0
0.151921,A,0.755227,0.497971,T0,1
0.859691,A,0.038873,0.673644,T0,0
0.195231,B,0.062777,0.951140,T0,0
0.858983,B,0.917601,0.036311,T0,0
0.192935,B,0.122285,0.782929,T0,0
0.174082,A,,0.784086,T0,1
0.774716,B,0.599216,0.697732,T0,0
0.548425,C,0.762746,0.374272,T0,0
0.447036,C,0.686036,0.132919,T0,0
0.494197,C,0.570344,0.386842,T0,0
0.650160,A,0.922121,0.492165,T0,0
0.991952,B,0.782116,0.160559,T0,0
0.783298,B,,0.214217,T0,0
0.623007,B,,0.939521,T0,0
0.112881,C,0.488700,0.699232,T0,0
0.772207,A,0.361168,0.025100,T0,0
0.389284,B,0.218776,0.076149,T0,0
0.192759,C,0.947174,0.609997,T0,0
0.667995,A,0.728626,0.421336,T0,0
0.875104,C,0.849369,0.970218,T0,0
0.909450,B,0.076998,0.475369,T0,0
0.267981,C,0.701329,0.218723,T0,0
0.706463,C,0.977488,0.567612,T0,0
0.092509,C,,0.752034,T0,0
0.768088,A,0.367549,0.112391,T0,0
0.472043,A,0.376523,0.541480,T0,1
0.556732,C,0.697383,0.001826,T0,0
0.873639,A,0.993781,0.526222,T0,0
0.726300,C,0.522510,0.809831,T0,0
0.046769,A,,0.241499,T0,1
0.822397,A,0.818143,0.533423,T0,0
0.999815,C,0.286222,0.185980,T0,0
0.654877,C,,0.745841,T0,0
0.238458,B,0.651233,0.683227,T0,0
0.206422,A,0.189769,0.235612,T0,1
0.403334,B,0.794141,0.732335,T0,0
0.215837,A,0.233370,0.176135,T0,1
0.081560,A,0.648053,0.674910,T0,1
0.825171,C,0.289683,0.204219,T0,0
0.723396,C,0.367793,0.772911,T0,0
0.691316,A,0.662435,0.728128,T0,0
0.954708,C,0.650400,0.246157,T0,0
0.296105,B,0.570653,0.271157,T0,0
0.498428,C,0.328508,0.676852,T0,0
0.642261,C,0.859830,0.156196,T0,0
0.611435,B,,0.331864,T0,0
0.987296,A,0.047670,0.985674,T0,0
0.288125,B,0.482141,0.928435,T0,0
0.210484,C,0.512461,0.166869,T0,0
0.195749,C,0.345458,0.068723,T0,0
0.692790,C,0.152503,0.885148,T0,0
0.610574,C,0.415811,0.089073,T0,0
0.881209,C,,0.287907,T0,0
0.401658,C,0.928571,0.226114,T0,0
0.554092,C,0.793201,0.016938,T0,0
0.326641,C,0.192746,0.608159,T0,0
0.397171,C,0.148725,0.844064,T0,0
0.052467,B,0.712652,0.845150,T0,0
0.689146,A,0.337916,0.006048,T0,0
0.226291,B,0.893141,0.503310,T0,0
0.633289,B,0.931298,0.428436,T0,0
0.747160,A,0.930547,0.655279,T0,0
0.760552,C,0.984505,0.659192,T0,0
0.989749,B,0.764184,0.891498,T0,0
0.266853,C,0.924071,0.010450,T0,0
0.454438,C,0.611366,0.056140,T0,0
0.433067,B,0.531256,0.374593,T0,0
0.258341,A,0.865955,0.444788,T0,0
0.507106,A,0.174551,0.944895,T0,0
0.693912,A,0.041047,0.930918,T0,0
0.079457,A,,0.806608,T0,1
0.854874,A,0.574291,0.853648,T0,0
0.096622,A,0.209019,0.071921,T0,1
0.125553,B,0.565087,0.379123,T0,0
0.866937,C,0.199072,0.661175,T0,0
0.369141,C,0.544042,0.706793,T0,0
0.698941,A,0.043388,0.522687,T0,0
0.400695,B,0.992504,0.072290,T0,0
0.661030,C,0.793043,0.577600,T0,0
0.649018,B,0.073136,0.730400,T0,0
0.449604,B,0.161070,0.271679,T0,0
0.139343,A,0.573197,0.646683,T0,1
0.507738,C,0.062889,0.674368,T0,0
0.942740,C,0.846577,0.352603,T0,0
0.978590,C,0.781006,0.948071,T0,0
0.061493,A,0.603071,0.024986,T0,1
0.280846,C,0.399302,0.790170,T0,0
0.334148,A,0.138554,0.346719,T0,1
0.677105,B,0.475614,0.720673,T0,0
0.243602,A,0.859895,0.165837,T0,0
0.103969,A,0.787324,0.574747,T0,1
0.622775,B,0.838420,0.188598,T0,0
0.048757,B,0.144505,0.083390,T0,0
0.016757,A,0.623196,0.750689,T0,1
0.364390,B,0.245411,0.026972,T0,0
0.454944,A,,0.547427,T0,1
0.136280,C,0.861912,0.958065,T0,0
0.899114,A,0.799005,0.191342,T0,0
0.719160,B,0.361973,0.866443,T0,0
0.766203,B,0.328122,0.024128,T0,0
0.350165,A,0.061632,0.797633,T0,1
0.503432,A,0.170081,0.000281,T0,0
0.493110,C,0.791103,0.193502,T0,0
0.633071,A,0.318432,0.264744,T0,0
0.527390,B,0.142826,0.289946,T0,0
0.406196,B,0.403338,0.833101,T0,0
0.357746,A,0.187208,0.273890,T0,1
0.183445,B,0.610253,0.942219,T0,0
0.327817,A,0.639479,0.379448,T0,1
0.331294,C,0.185631,0.337256,T0,0
0.663841,A,,0.503380,T0,0
0.906845,B,0.468582,0.234467,T0,0
0.695823,A,0.369560,0.238757,T0,0
0.938002,B,0.840258,0.971868,T0,0
0.405194,C,0.267186,0.773154,T0,0
0.474032,C,0.657656,0.849963,T0,0
0.037529,A,0.945647,0.082176,T0,0
0.056927,B,0.828141,0.697725,T0,0
0.168663,B,0.404834,0.016961,T0,0
0.438449,B,0.992051,0.953185,T0,0
0.628552,C,0.505981,0.202542,T0,0
0.537122,A,0.615155,0.120312,T0,0
0.400617,C,0.878270,0.124161,T0,0
0.315357,C,0.830770,0.219155,T0,0
0.897344,B,0.119425,0.068774,T0,0
0.089251,A,0.350758,0.891843,T0,1
0.903109,C,,0.430821,T0,0
0.023740,C,0.780872,0.314921,T0,0
0.115982,A,0.454740,0.834218,T0,1
0.749960,A,0.242220,0.363382,T0,0
0.977292,B,0.979244,0.732810,T0,0
0.979786,C,0.721927,0.992942,T0,0
0.643546,C,0.346163,0.706615,T0,0
0.326034,B,0.369601,0.825201,T0,0
0.910837,C,0.744460,0.180315,T0,0
0.208172,A,0.163946,0.336683,T0,1
0.453970,C,0.381802,0.309769,T0,0
0.305833,A,0.276137,0.143671,T0,1
0.208499,C,0.659755,0.041618,T0,0
0.213481,A,,0.952063,T0,1
0.457738,A,0.368649,0.343031,T0,1
0.255102,C,0.025254,0.036546,T0,0
0.876253,A,0.632495,0.159326,T0,0
0.112413,C,0.450574,0.842970,T0,0
0.543916,B,0.211379,0.128661,T0,0
0.539591,C,0.038660,0.929645,T0,0
0.440441,C,0.493423,0.479158,T0,0
0.658058,C,0.812792,0.732510,T0,0
0.139562,C,0.351250,0.677244,T0,0
0.000432,A,0.189703,0.440884,T0,1
0.886648,C,0.868203,0.327965,T0,0
0.686929,C,0.778643,0.441974,T0,0
0.260236,B,0.884855,0.594419,T0,0
0.455091,B,0.123502,0.744317,T0,0
0.703087,A,0.186644,0.969808,T0,0
0.381821,A,0.063885,0.424821,T0,1
0.299469,A,0.566115,0.491122,T0,1
0.174314,A,0.013874,0.891256,T0,1
0.107180,A,0.156381,0.321734,T0,1
0.375892,B,0.206375,0.169432,T0,0
0.919231,C,0.051356,0.528552,T0,0
0.189592,B,0.989575,0.193628,T0,0
0.418799,C,0.374502,0.020130,T0,0
0.125475,A,0.073415,0.897646,T0,1
0.093282,C,0.709372,0.393630,T0,0
0.408588,B,,0.672478,T0,0
0.954530,C,0.428598,0.323328,T0,0
0.166181,A,0.097439,0.250189,T0,1
0.164864,C,0.439333,0.491462,T0,0
0.048710,C,,0.238590,T0,0
0.399246,B,0.857819,0.458476,T0,0
0.479160,C,0.144939,0.115687,T0,0
0.066017,B,,0.144178,T0,0
0.378885,C,0.004686,0.442509,T0,0
0.540098,A,0.205947,0.989830,T0,0
0.826864,B,0.524584,0.636567,T0,0
0.170648,B,0.311886,0.545040,T0,0
0.749117,C,0.638818,0.639762,T0,0
0.602151,B,,0.244709,T0,0
0.653349,B,0.747632,0.145779,T0,0
0.450139,C,0.964228,0.279726,T0,0
0.197914,A,0.931066,0.786952,T0,0
0.195403,C,0.405287,0.829044,T0,0
0.517616,A,0.661658,0.594712,T0,0
0.835932,A,0.019985,0.972747,T0,0
0.926098,C,0.122523,0.767729,T0,0
0.085106,C,0.707608,0.045881,T0,0
0.057191,B,0.105446,0.891010,T0,0
0.599248,B,0.834463,0.828803,T0,0
0.243297,A,0.234667,0.484046,T0,1
0.326008,C,0.348466,0.247989,T0,0
0.767868,C,0.651652,0.786084,T0,0
0.796475,C,0.646778,0.709343,T0,0
0.634169,B,0.403045,0.387542,T0,0
0.790394,C,0.551891,0.098995,T0,0
0.261746,B,0.347322,0.856068,T0,0
0.211226,A,0.994781,0.534839,T0,0
0.268030,B,0.523664,0.955138,T0,0
0.021518,B,0.831288,0.931264,T0,0
0.078487,B,0.438192,0.481279,T0,0
0.036771,C,0.726622,0.875941,T0,0
0.795103,A,,0.999653,T0,0
0.130034,C,0.272773,0.560400,T0,0
